Region,Distrito,Municipio,Codigo,Escuela,Categoria,Graduados,Cohorte,Tasa
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,BAJO NIVEL DE POBREZA,37,72,51.38%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,PUERTORRIQUEÑOS,54,97,55.67%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,HISPANOS NO PUERTORRIQUEÑOS,7,10,70%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,FEMENINO,31,48,64.58%
SAN JUAN,SAN JUAN I,SAN JUAN II,61440,TRINA PADILLA DE SANZ,MASCULINO,30,59,50.84%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),TODOS,130,150,86.66%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),IMPEDIDOS,1,2,50%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),BAJO NIVEL DE POBREZA,32,34,94.11%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),PUERTORRIQUEÑOS,128,148,86.48%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),BLANCOS NO HISPANOS,1,1,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),FEMENINO,66,74,89.18%
SAN JUAN,SAN JUAN I,SAN JUAN II,61531,UNIVERSITY GARDENS (ESPECIALIZADA),MASCULINO,64,76,84.21%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),TODOS,102,119,85.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),IMPEDIDOS,2,3,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),BAJO NIVEL DE POBREZA,29,30,96.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),PUERTORRIQUEÑOS,99,116,85.34%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),HISPANOS NO PUERTORRIQUEÑOS,3,3,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),FEMENINO,64,74,86.48%
SAN JUAN,SAN JUAN I,SAN JUAN I,61572,CENTRAL ARTES VISUALES (ESPECIALIZADA),MASCULINO,38,45,84.44%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,TODOS,51,77,66.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,IMPEDIDOS,6,8,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,BAJO NIVEL DE POBREZA,33,53,62.26%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,PUERTORRIQUEÑOS,35,54,64.81%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,HISPANOS NO PUERTORRIQUEÑOS,16,23,69.56%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,FEMENINO,27,46,58.69%
SAN JUAN,SAN JUAN I,SAN JUAN I,61648,MADAME LUCHETTI,MASCULINO,24,31,77.41%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,TODOS,52,112,46.42%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,IMPEDIDOS,8,18,44.44%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,BAJO NIVEL DE POBREZA,38,67,56.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,PUERTORRIQUEÑOS,44,95,46.31%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,HISPANOS NO PUERTORRIQUEÑOS,8,17,47.05%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,FEMENINO,25,53,47.16%
SAN JUAN,SAN JUAN I,SAN JUAN I,61655,DR. FACUNDO BUESO,MASCULINO,27,59,45.76%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,TODOS,23,32,71.87%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,IMPEDIDOS,6,7,85.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,BAJO NIVEL DE POBREZA,22,31,70.96%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,PUERTORRIQUEÑOS,21,28,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,HISPANOS NO PUERTORRIQUEÑOS,2,4,50%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,FEMENINO,8,13,61.53%
SAN JUAN,SAN JUAN I,SAN JUAN I,61663,DR. JOSÉ CELSO BARBOSA,MASCULINO,15,19,78.94%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),TODOS,27,30,90%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),IMPEDIDOS,2,3,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),BAJO NIVEL DE POBREZA,15,17,88.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),PUERTORRIQUEÑOS,25,28,89.28%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),FEMENINO,19,21,90.47%
SAN JUAN,SAN JUAN I,SAN JUAN I,61671,JOSÉ JULIÁN ACOSTA (ESPECIALIZADA TEATRO),MASCULINO,8,9,88.88%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),TODOS,52,78,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),IMPEDIDOS,5,5,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),BAJO NIVEL DE POBREZA,13,23,56.52%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,3,33.33%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),PUERTORRIQUEÑOS,44,63,69.84%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),HISPANOS NO PUERTORRIQUEÑOS,6,11,54.54%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),BLANCOS NO HISPANOS,2,4,50%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),FEMENINO,32,51,62.74%
SAN JUAN,SAN JUAN I,SAN JUAN I,61747,PADRE RUFO (ESPECIALIZADA BILINGUE),MASCULINO,20,27,74.07%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),TODOS,92,105,87.61%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),IMPEDIDOS,6,8,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),BAJO NIVEL DE POBREZA,61,69,88.4%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),PUERTORRIQUEÑOS,82,94,87.23%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),HISPANOS NO PUERTORRIQUEÑOS,10,11,90.9%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),FEMENINO,59,66,89.39%
SAN JUAN,SAN JUAN I,SAN JUAN I,61762,RAFAEL CORDERO (ESPECIALIZADA COMERCIO),MASCULINO,33,39,84.61%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,TODOS,159,236,67.37%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,IMPEDIDOS,22,32,68.75%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,BAJO NIVEL DE POBREZA,92,141,65.24%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,PUERTORRIQUEÑOS,151,223,67.71%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,HISPANOS NO PUERTORRIQUEÑOS,8,12,66.66%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,BLANCOS NO HISPANOS,0,1,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,FEMENINO,90,128,70.31%
SAN JUAN,CAROLINA,CAROLINA I,61853,ANGEL P. MILLÁN ROHENA SUPERIOR,MASCULINO,69,108,63.88%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,TODOS,228,329,69.3%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,IMPEDIDOS,42,67,62.68%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,BAJO NIVEL DE POBREZA,149,224,66.51%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,PUERTORRIQUEÑOS,214,305,70.16%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,HISPANOS NO PUERTORRIQUEÑOS,13,22,59.09%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,OTRO ORIGEN ÉTNICO,1,2,50%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,FEMENINO,103,150,68.66%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62398,MIGUEL SUCH,MASCULINO,125,179,69.83%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,TODOS,63,93,67.74%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,IMPEDIDOS,14,18,77.77%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,BAJO NIVEL DE POBREZA,37,58,63.79%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,PUERTORRIQUEÑOS,63,92,68.47%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,HISPANOS NO PUERTORRIQUEÑOS,0,1,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,FEMENINO,27,42,64.28%
SAN JUAN,SAN JUAN II,SAN JUAN III,62422,ANTONIO SARRIERA EGOZCUE,MASCULINO,36,51,70.58%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,TODOS,28,75,37.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,IMPEDIDOS,4,12,33.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,BAJO NIVEL DE POBREZA,20,58,34.48%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,PUERTORRIQUEÑOS,23,67,34.32%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,HISPANOS NO PUERTORRIQUEÑOS,5,8,62.5%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,FEMENINO,8,32,25%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62547,JUAN PONCE DE LEÓN,MASCULINO,20,43,46.51%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,TODOS,54,95,56.84%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,IMPEDIDOS,13,19,68.42%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,BAJO NIVEL DE POBREZA,26,47,55.31%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,PUERTORRIQUEÑOS,54,91,59.34%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,HISPANOS NO PUERTORRIQUEÑOS,0,4,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,FEMENINO,23,46,50%
SAN JUAN,SAN JUAN II,SAN JUAN V,62661,AMALIA MARÍN,MASCULINO,31,49,63.26%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,TODOS,57,121,47.1%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,IMPEDIDOS,8,17,47.05%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,BAJO NIVEL DE POBREZA,46,90,51.11%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,PUERTORRIQUEÑOS,52,110,47.27%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,HISPANOS NO PUERTORRIQUEÑOS,5,11,45.45%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,FEMENINO,31,64,48.43%
SAN JUAN,SAN JUAN II,SAN JUAN III,62877,REPÚBLICA DE COLOMBIA,MASCULINO,26,57,45.61%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,TODOS,47,77,61.03%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,IMPEDIDOS,10,17,58.82%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,BAJO NIVEL DE POBREZA,38,61,62.29%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,PUERTORRIQUEÑOS,47,77,61.03%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,FEMENINO,28,44,63.63%
SAN JUAN,SAN JUAN II,SAN JUAN V,62901,INÉS M MENDOZA VDA DE MUÑOZ MARÍN,MASCULINO,19,33,57.57%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,TODOS,151,229,65.93%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,IMPEDIDOS,21,34,61.76%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,BAJO NIVEL DE POBREZA,86,143,60.13%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,PUERTORRIQUEÑOS,141,213,66.19%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,HISPANOS NO PUERTORRIQUEÑOS,10,16,62.5%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,FEMENINO,95,133,71.42%
SAN JUAN,SAN JUAN II,SAN JUAN III,62950,RAMÓN VILA MAYO,MASCULINO,56,96,58.33%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,TODOS,74,133,55.63%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,IMPEDIDOS,12,22,54.54%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,BAJO NIVEL DE POBREZA,63,115,54.78%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,PUERTORRIQUEÑOS,61,118,51.69%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,HISPANOS NO PUERTORRIQUEÑOS,13,15,86.66%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,FEMENINO,45,73,61.64%
SAN JUAN,SAN JUAN II,SAN JUAN IV,62984,ALBERT EINSTEIN,MASCULINO,29,60,48.33%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,TODOS,65,87,74.71%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,IMPEDIDOS,10,15,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,BAJO NIVEL DE POBREZA,55,71,77.46%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,PUERTORRIQUEÑOS,63,84,75%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,HISPANOS NO PUERTORRIQUEÑOS,2,3,66.66%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,FEMENINO,26,35,74.28%
SAN JUAN,SAN JUAN I,SAN JUAN I,63123,RAMÓN POWER Y GIRALT,MASCULINO,39,52,75%
SAN JUAN,SAN JUAN I,SAN JUAN II,64402,ERNESTO RAMOS ANTONINI (MÚSICA) (ESPECIALIZADA),TODOS,83,100,83%
SAN JUAN,SAN JUAN I,SAN JUAN II,64402,ERNESTO RAMOS ANTONINI (MÚSICA) (ESPECIALIZADA),IMPEDIDOS,10,11,90.9%
SAN JUAN,SAN JUAN I,SAN JUAN II,64402,ERNESTO RAMOS ANTONINI (MÚSICA) (ESPECIALIZADA),BAJO NIVEL DE POBREZA,29,34,85.29%
SAN JUAN,SAN JUAN I,SAN JUAN II,64402,ERNESTO RAMOS ANTONINI (MÚSICA) (ESPECIALIZADA),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
